OBJECTID_1,AreaCateg,POINT_X,POINT_Y
537,1,"517,495.262000001970000","158,241.376400001350000"
538,1,"516,711.036799997090000","158,123.167700000110000"
539,1,"518,448.665799997750000","158,126.219999998810000"
540,1,"516,204.070000000300000","156,103.932399999350000"
541,3,"511,839.009700000290000","155,894.337000001220000"
542,1,"516,745.710199996830000","156,053.425599999730000"
543,1,"516,500.177000001070000","155,990.926699999720000"
544,1,"518,207.608499996360000","158,019.483699999750000"
545,1,"517,845.578299999240000","157,207.299400001760000"
546,4,"506,081.154899999500000","144,489.593100000170000"
547,1,"518,243.845399998130000","157,968.620400000360000"
548,1,"518,220.472999997440000","157,899.681699998680000"
549,1,"518,173.805200003090000","157,883.451799999920000"
550,1,"518,119.303000003100000","157,850.517499998210000"
551,4,"538,321.454499997200000","142,409.508000001310000"
552,1,"517,356.479500003160000","157,109.523699998860000"
553,1,"515,781.484099999070000","157,096.425099998710000"
554,1,"516,409.853500001130000","157,088.076099999250000"
555,1,"517,668.335400000210000","157,073.442899998280000"
556,1,"516,270.506599999960000","157,086.697399999950000"
557,1,"517,583.273500002920000","157,072.589899998160000"
558,1,"516,948.012100003660000","157,070.239900000390000"
559,1,"516,745.529399998490000","155,625.697700001300000"
560,1,"515,948.078400000930000","155,500.425200000410000"
561,3,"499,620.968199998140000","155,296.137600000950000"
562,2,"513,124.503100000320000","154,144.920000001790000"
563,2,"497,123.014200001960000","120,076.871599998330000"
564,3,"507,392.774999998510000","155,587.083000000570000"
565,3,"510,236.280299998820000","154,732.621899999680000"
566,1,"515,823.547300003470000","154,796.750300001350000"
567,3,"530,814.303099997340000","151,618.623799998310000"
568,1,"517,375.787900000810000","156,783.006099998950000"
569,1,"517,232.469400003550000","156,679.417500000450000"
570,1,"515,702.738499999050000","154,665.638500001280000"
571,1,"515,171.811599999670000","154,493.067000001670000"
572,3,"511,927.706699997190000","154,382.267499998210000"
573,1,"516,678.397600002590000","156,618.717399999500000"
574,1,"517,094.505500003700000","156,584.467599999160000"
575,3,"500,766.571599997580000","153,674.730000000450000"
576,1,"543,353.412299998100000","139,223.430700000380000"
577,3,"490,731.168600000440000","125,666.597699999810000"
578,2,"502,477.822099998590000","124,945.555500000720000"
579,3,"507,053.194099999960000","126,019.264199998230000"
580,2,"498,075.936099998650000","119,555.894600000230000"
581,2,"499,374.545800000430000","119,359.951000001280000"
582,3,"496,027.562899999320000","117,832.034699998800000"
583,1,"543,477.926799997690000","138,553.984799999740000"
584,3,"517,617.146999999880000","136,027.462200000880000"
585,2,"541,786.655900001530000","116,261.429499998690000"
586,5,"489,532.293399997060000","109,599.134799998250000"
587,4,"514,421.501299999650000","133,105.864900000390000"
588,5,"494,648.899300001560000","128,955.688299998640000"
589,3,"518,852.845200002190000","141,369.469599999490000"
590,2,"505,444.398400001230000","140,751.611699998380000"
591,2,"516,476.388300001620000","140,504.787900000810000"
592,2,"495,076.482199996710000","121,160.628800001000000"
593,2,"491,485.181100003420000","95,944.575800001621000"
594,4,"512,270.585100002590000","125,670.521499998870000"
595,3,"562,807.347300000490000","87,819.778400000185000"
596,1,"505,124.027199998500000","87,804.017700001597000"
597,1,"513,004.596600003540000","123,122.843899998810000"
598,1,"505,565.749899998310000","119,807.083799999210000"
599,1,"561,548.164899997410000","84,293.600600000471000"
600,1,"561,299.792900003490000","84,270.536400001496000"
601,1,"561,375.434199996290000","84,233.250900000334000"
602,3,"528,217.576700001960000","164,827.837699998170000"
603,1,"507,259.916299998760000","157,580.288600001480000"
604,1,"518,409.649400003250000","157,629.817400000990000"
605,1,"518,357.337800003590000","157,624.374099999670000"
606,5,"504,164.424400001760000","204,479.792800001800000"
607,2,"500,201.059399999680000","197,439.061799999330000"
608,1,"517,504.712399996820000","157,477.684599999340000"
609,1,"519,070.413300000130000","162,832.065099999310000"
610,1,"515,305.062700003390000","156,797.144299998880000"
611,2,"499,732.789099998770000","91,918.342700000852000"
612,4,"521,736.652000002560000","187,825.318999998270000"
613,4,"515,356.382299996910000","201,260.326000001280000"
614,3,"508,033.568800002340000","201,018.886700000610000"
615,3,"506,332.565499998630000","154,186.249000001700000"
616,3,"510,305.657300002870000","196,152.496700000020000"
617,1,"517,031.237499997020000","156,876.649500001220000"
618,3,"535,621.470200002190000","147,025.932599999010000"
619,4,"501,183.820399999620000","180,749.908599998800000"
620,2,"500,452.742600001390000","166,520.515000000600000"
621,3,"501,831.712399996820000","192,044.000599998980000"
622,1,"516,095.449100002650000","156,997.359700001780000"
623,3,"510,417.089299999180000","155,253.054800000040000"
624,4,"509,804.544900000100000","161,102.958000000570000"
625,2,"518,582.495300002400000","161,012.003800001000000"
626,5,"515,353.520400002600000","191,343.840900000180000"
627,5,"500,733.153899997470000","178,770.845100000500000"
628,2,"516,769.858599998060000","179,315.121500000360000"
629,1,"520,911.173799999060000","159,353.843100000170000"
630,2,"511,095.505599997940000","112,684.732999999080000"
631,3,"520,418.790500000120000","173,765.926500000060000"
632,1,"518,278.380000002680000","159,856.281599998470000"
633,1,"515,451.966399997470000","157,030.326400000600000"
634,1,"517,364.359899997710000","157,182.417599998410000"
635,1,"517,909.202299997210000","157,585.160799998790000"
636,1,"497,112.902999997140000","120,453.103399999440000"
637,3,"498,797.698700003330000","149,361.598299998790000"
638,1,"504,890.856799997390000","87,900.456599999219000"
639,1,"516,993.073499999940000","156,287.673599999400000"
640,1,"517,596.261600002650000","158,282.806899998340000"
641,1,"516,692.040299996730000","156,223.541299998760000"
642,1,"516,352.227200001480000","157,156.738600000740000"
643,1,"517,004.354400001470000","157,967.598700001840000"
644,1,"518,509.018500000240000","157,960.646400000900000"
645,1,"518,126.621200002730000","157,938.037500001490000"
646,1,"518,359.623599998650000","157,434.100999999790000"
647,1,"515,529.729199998080000","157,130.198899999260000"
648,1,"515,286.817100003360000","155,016.741399999710000"
649,3,"485,686.491099998350000","107,013.257300000640000"
650,1,"517,690.420199997720000","157,420.573300000280000"
651,1,"515,127.265600003300000","157,103.963399998840000"
652,1,"517,000.501000002030000","157,099.090900000180000"
653,3,"510,495.133599996570000","134,564.105000000450000"
654,3,"506,377.644100002940000","153,074.726799998430000"
655,3,"495,029.033299997450000","119,922.627799998970000"
656,1,"517,846.049199998380000","157,392.286800000820000"
657,1,"517,999.434100002050000","157,743.498300001030000"
658,1,"517,386.795599997040000","156,854.262099999930000"
659,1,"517,800.073899999260000","157,351.046000000090000"
660,1,"517,742.037699997430000","157,347.542399998750000"
661,1,"517,062.312600001690000","156,646.273099999870000"
662,1,"517,280.422100000080000","156,639.418499998750000"
663,1,"516,764.376000002030000","156,603.453200001270000"
664,3,"511,386.219800002870000","153,876.636500000950000"
665,3,"509,838.513099998240000","139,021.823399998250000"
666,3,"501,848.738200001420000","124,962.707899998870000"
667,3,"512,161.529600001870000","130,005.782400000840000"
668,2,"497,017.327100001280000","118,685.724300000820000"
669,4,"549,338.479099996390000","92,357.041999999434000"
670,3,"511,967.957699999210000","134,535.094799999150000"
671,1,"513,389.668399997060000","122,626.154300000520000"
672,4,"512,761.571699999270000","132,978.125399999320000"
673,2,"489,315.172600001100000","106,058.192299999300000"
674,1,"505,663.700800001620000","130,902.123599998650000"
675,3,"507,449.498400002720000","121,647.039099998770000"
676,1,"506,164.880199998620000","128,411.830299999560000"
677,1,"516,720.426100000740000","140,333.411499999460000"
678,2,"507,546.828900001940000","126,623.200800001620000"
679,1,"543,264.248000003400000","139,631.874899998310000"
680,5,"505,823.880099996920000","125,564.877000000330000"
681,1,"496,499.220899999140000","94,264.965399999171000"
682,1,"513,341.634800001980000","88,788.837900001556000"
683,1,"504,486.583599999550000","88,147.371599998325000"
684,3,"517,315.922600001100000","116,688.729899998750000"
685,1,"565,438.876500003040000","85,693.550299998373000"
686,1,"565,374.094200000170000","85,673.144699998200000"
687,3,"510,276.843500003220000","130,955.778999999170000"
688,1,"562,764.267599999900000","84,894.330899998546000"
689,1,"562,785.006399996580000","84,855.508799999952000"
690,1,"562,147.336000002920000","84,550.260600000620000"
691,4,"520,069.147399999200000","141,080.525499999520000"
692,2,"508,418.512100003660000","129,347.992499999700000"
693,4,"503,346.387900002300000","216,264.977200001480000"
694,5,"503,882.086800001560000","175,501.608600001780000"
695,4,"520,649.012800000610000","214,556.574799999590000"
696,5,"501,036.644000001250000","209,442.460200000550000"
697,5,"531,518.142700001600000","208,791.927499998360000"
698,2,"500,966.094499997790000","197,416.403799999510000"
699,1,"518,244.295599997040000","157,476.967000000180000"
700,1,"516,306.257100000980000","157,568.746500000360000"
701,1,"517,874.488099999730000","157,559.826400000600000"
702,5,"528,184.949900001290000","202,466.103900000450000"
703,3,"512,041.435000002380000","202,114.978599999100000"
704,2,"505,613.310800001030000","200,618.328099999580000"
705,3,"500,707.325000002980000","198,672.943900000300000"
706,3,"515,153.932499997320000","148,733.094399999830000"
707,1,"516,045.042800001800000","157,027.348200000820000"
708,1,"516,630.735899999740000","156,684.839299999180000"
709,1,"518,377.829800002280000","159,772.024900000540000"
710,2,"521,385.722300000490000","159,353.082899998870000"
711,3,"509,157.012199997900000","153,141.594500001520000"
712,2,"511,832.919699996710000","152,687.575899999590000"
713,1,"516,932.463699996470000","157,679.397300001230000"
714,3,"519,576.333999998870000","158,546.214200001210000"
715,1,"514,671.262999996540000","182,132.825399998580000"
716,4,"526,511.290899999440000","180,910.851900000130000"
717,1,"516,966.095200002190000","158,802.792800001800000"
718,1,"518,029.197499997910000","158,725.265799999240000"
719,2,"512,638.099200002850000","152,692.549199998380000"
720,1,"515,151.734499998390000","157,001.240499999370000"
721,3,"515,628.550200000410000","161,461.104100000110000"
722,2,"507,623.221100002530000","127,346.102800000460000"
723,2,"525,574.159500002860000","163,359.358399998400000"
724,1,"518,427.371299996970000","160,814.199700001630000"
725,2,"520,395.714800000190000","161,240.292800001800000"
726,3,"525,060.167800001800000","161,079.925599999730000"
727,3,"520,310.280100002880000","148,909.094900000840000"
728,4,"509,515.219800002870000","170,197.467599999160000"
729,2,"521,634.033699996770000","170,089.675400000070000"
730,1,"518,310.978399999440000","157,937.898800000550000"
731,1,"516,847.536200001840000","156,940.895100001250000"
732,1,"515,225.291400000450000","156,930.571699999270000"
733,1,"508,269.330700002610000","127,246.961899999530000"
734,1,"510,058.034800000490000","194,621.410999998450000"
735,2,"542,764.519900001590000","165,058.619199998680000"
736,1,"504,715.225900001820000","87,918.677900001407000"
737,1,"515,853.215999998150000","145,619.668600000440000"
738,1,"517,550.737000003460000","158,244.618400000040000"
739,3,"501,229.986400000750000","157,922.655499998480000"
740,1,"516,800.478200003500000","156,073.727299999450000"
741,1,"518,075.314499996600000","158,000.969700001180000"
742,1,"508,702.813699997960000","157,833.365600001070000"
743,1,"516,244.993500001730000","157,121.258900001650000"
744,1,"505,955.813100002710000","154,956.175799999390000"
745,1,"515,826.116899997000000","154,946.020199999210000"
746,1,"502,141.801899999380000","157,751.147999998180000"
747,1,"565,761.136399999260000","85,617.146699998528000"
748,1,"516,695.388599999250000","155,610.699000000950000"
749,1,"516,520.331000000240000","156,962.431299999360000"
750,1,"518,402.574799999590000","157,368.897300001230000"
751,1,"517,266.535700000820000","155,590.641199998560000"
752,1,"517,715.586900003250000","157,267.877599999310000"
753,1,"516,808.443199999630000","156,718.054200001060000"
754,1,"515,417.337399996820000","156,853.032499998810000"
755,5,"540,054.640000000600000","150,596.972199998800000"
756,1,"516,935.186399996280000","156,820.630399998280000"
757,2,"517,230.250100001690000","143,223.236600000410000"
758,1,"516,289.546800002460000","143,253.037999998780000"
759,1,"507,027.586300000550000","157,538.744800001380000"
760,2,"513,590.450099997220000","88,190.889299999923000"
761,3,"501,428.955700002610000","125,757.474100001160000"
762,1,"499,796.712600000200000","93,777.643899999559000"
763,2,"497,271.508699998260000","118,898.866300001740000"
764,2,"500,454.066200003030000","92,788.243400000036000"
765,2,"516,765.624600000680000","117,414.415500000120000"
766,4,"502,098.314499996600000","116,253.269000001250000"
767,2,"511,615.534800000490000","91,291.500700000674000"
768,1,"521,807.125600002710000","110,264.752900000660000"
769,3,"487,294.883400000630000","107,775.126699998970000"
770,2,"503,002.862800002100000","122,084.765299998220000"
771,2,"513,181.952299997210000","140,713.450599998240000"
772,3,"505,568.451600000260000","140,697.186400000010000"
773,1,"506,078.512599997220000","128,154.862900000070000"
774,2,"515,828.699900001290000","140,254.371599998330000"
775,3,"506,723.395099997520000","123,706.982200000440000"
776,1,"504,658.908799998460000","88,032.450500000268000"
777,1,"504,764.891500003640000","87,987.700100000948000"
778,1,"506,772.672700002790000","87,944.181200001389000"
779,1,"501,186.853900000450000","124,878.435300000010000"
